"Campaign_ID";"Campaign_Goal";"Duration";"Channel_Used";"Conversion_Rate";"CPA";"ROI";"Location";"Clicks";"Impressions";"Engagement_Score";"Date";"Company";"Gender";"Age_Range";"CTR"
101355;"Increase Sales";"45 Days";"Twitter";0.15;9185.18;0.32;"Miami";24132;72998;5;"2022-01-15";"Cozy Corners";"Female";"35-44";33.06
209267;"Market Expansion";"45 Days";"Twitter";0.05;9187.4;1.96;"Miami";24136;73013;8;"2022-10-28";"Cozy Corners";"Female";"35-44";33.06
431967;"Brand Awareness";"45 Days";"Pinterest";0.12;9191.23;0.41;"Los Angeles";14181;47157;1;"2022-04-29";"Cozy Corners";"Female";"45-60";30.07
789910;"Market Expansion";"45 Days";"Facebook";0.04;9192.54;7.86;"Austin";24150;73052;8;"2022-11-01";"Cozy Corners";"Female";"45-60";33.06
436056;"Increase Sales";"45 Days";"Twitter";0.08;9203.05;4.3;"Los Angeles";24177;73132;8;"2022-12-14";"Cozy Corners";"Male";"35-44";33.06
122036;"Brand Awareness";"45 Days";"Instagram";0.08;9204.5;0.53;"Los Angeles";24181;73144;2;"2022-03-09";"Cozy Corners";"Male";"18-24";33.06
869968;"Market Expansion";"45 Days";"Pinterest";0.09;9218.23;0.09;"Los Angeles";14221;47288;1;"2022-05-13";"Cozy Corners";"Male";"18-24";30.07
921817;"Brand Awareness";"45 Days";"Pinterest";0.14;9219.2;0.72;"Miami";14222;47292;1;"2022-02-15";"Cozy Corners";"Male";"35-44";30.07
529725;"Brand Awareness";"45 Days";"Twitter";0.14;9219.95;6.48;"Las Vegas";24219;73257;10;"2022-01-10";"Cozy Corners";"Male";"25-34";33.06
676754;"Market Expansion";"45 Days";"Facebook";0.1;9228.15;0.86;"Los Angeles";24240;73320;1;"2022-09-20";"Cozy Corners";"Male";"18-24";33.06
624343;"Brand Awareness";"45 Days";"Facebook";0.08;9231.91;4.95;"Las Vegas";24252;73355;3;"2022-10-08";"Cozy Corners";"Male";"18-24";33.06
409785;"Increase Sales";"45 Days";"Twitter";0.15;9231.92;4.14;"Austin";24252;73355;3;"2022-11-25";"Cozy Corners";"Both";"All ages";33.06
408365;"Brand Awareness";"45 Days";"Twitter";0.15;9235.11;2.22;"Miami";24260;73380;10;"2022-04-08";"Cozy Corners";"Female";"18-24";33.06
520489;"Brand Awareness";"45 Days";"Facebook";0.05;9235.41;1.11;"Los Angeles";24261;73381;9;"2022-03-02";"Cozy Corners";"Both";"All ages";33.06
142046;"Increase Sales";"45 Days";"Pinterest";0.06;9238.4;0.82;"Los Angeles";14253;47393;1;"2022-08-25";"Cozy Corners";"Male";"35-44";30.07
249954;"Brand Awareness";"45 Days";"Twitter";0.06;9238.6;2.55;"New York";24269;73407;5;"2022-05-13";"Cozy Corners";"Both";"All ages";33.06
176925;"Product Launch";"45 Days";"Twitter";0.04;9241.91;3.89;"Miami";24278;73433;5;"2022-01-04";"Cozy Corners";"Male";"45-60";33.06
699115;"Increase Sales";"45 Days";"Facebook";0.06;9243.23;2.14;"New York";24283;73446;2;"2022-11-30";"Cozy Corners";"Both";"All ages";33.06
589514;"Brand Awareness";"45 Days";"Instagram";0.04;9245.15;3.82;"New York";24287;73459;3;"2022-11-19";"Cozy Corners";"Female";"35-44";33.06
558939;"Brand Awareness";"45 Days";"Facebook";0.04;9247.3;1.69;"Miami";24293;73477;10;"2022-03-21";"Cozy Corners";"Both";"All ages";33.06
898151;"Market Expansion";"45 Days";"Instagram";0.15;9248.19;0.66;"Austin";24295;73484;10;"2022-01-06";"Cozy Corners";"Female";"25-34";33.06
607845;"Market Expansion";"45 Days";"Facebook";0.09;9248.82;2.89;"Los Angeles";24297;73488;8;"2022-08-12";"Cozy Corners";"Male";"45-60";33.06
858161;"Brand Awareness";"45 Days";"Twitter";0.09;9248.88;7.55;"New York";24297;73489;2;"2022-01-17";"Cozy Corners";"Male";"35-44";33.06
565302;"Market Expansion";"45 Days";"Facebook";0.05;9251.69;0.92;"Los Angeles";24304;73509;2;"2022-08-29";"Cozy Corners";"Male";"25-34";33.06
994678;"Market Expansion";"45 Days";"Facebook";0.14;9253.68;1.6;"Los Angeles";24309;73524;10;"2022-08-10";"Cozy Corners";"Male";"35-44";33.06
199749;"Increase Sales";"45 Days";"Pinterest";0.1;9254.88;1.16;"Los Angeles";14279;47476;1;"2022-09-13";"Cozy Corners";"Male";"45-60";30.08
708804;"Brand Awareness";"45 Days";"Instagram";0.04;9256.67;0.26;"New York";24316;73546;10;"2022-12-14";"Cozy Corners";"Female";"35-44";33.06
515109;"Product Launch";"45 Days";"Instagram";0.07;9257.32;0.74;"Miami";24318;73552;2;"2022-01-14";"Cozy Corners";"Male";"45-60";33.06
898801;"Product Launch";"45 Days";"Facebook";0.04;9262.3;3.17;"Las Vegas";24331;73589;3;"2022-08-23";"Cozy Corners";"Male";"25-34";33.06
144160;"Product Launch";"45 Days";"Instagram";0.1;9264.12;2.12;"New York";24337;73605;8;"2022-06-09";"Cozy Corners";"Female";"25-34";33.06
324476;"Market Expansion";"45 Days";"Twitter";0.01;9268.37;4.23;"Austin";24346;73635;7;"2022-11-04";"Cozy Corners";"Female";"35-44";33.06
317761;"Market Expansion";"45 Days";"Facebook";0.15;9268.88;4.27;"New York";24348;73638;1;"2022-08-07";"Cozy Corners";"Female";"35-44";33.06
568454;"Increase Sales";"45 Days";"Facebook";0.03;9276.84;0.82;"Austin";24372;73711;8;"2022-08-15";"Cozy Corners";"Male";"35-44";33.06
834594;"Market Expansion";"45 Days";"Pinterest";0.04;9281.96;0.08;"Los Angeles";14323;47618;1;"2022-05-03";"Cozy Corners";"Male";"35-44";30.08
987366;"Brand Awareness";"45 Days";"Pinterest";0.1;9283.97;0.54;"Las Vegas";14326;47629;1;"2022-07-14";"Cozy Corners";"Male";"35-44";30.08
777153;"Increase Sales";"45 Days";"Facebook";0.14;9286.21;6.85;"Los Angeles";24398;73786;4;"2022-04-01";"Cozy Corners";"Both";"All ages";33.07
427873;"Brand Awareness";"45 Days";"Facebook";0.02;9288.54;4.43;"Las Vegas";24404;73805;2;"2022-01-05";"Cozy Corners";"Male";"25-34";33.07
412749;"Increase Sales";"45 Days";"Instagram";0.1;9293.02;7.65;"Las Vegas";24417;73843;6;"2022-01-20";"Cozy Corners";"Female";"45-60";33.07
479871;"Product Launch";"45 Days";"Instagram";0.1;9297.8;2.4;"Las Vegas";24428;73876;4;"2022-09-04";"Cozy Corners";"Female";"45-60";33.07
633430;"Product Launch";"45 Days";"Twitter";0.14;9298.81;7.86;"Los Angeles";24431;73884;6;"2022-05-13";"Cozy Corners";"Female";"25-34";33.07
795661;"Product Launch";"45 Days";"Facebook";0.06;9302.77;3.11;"Miami";24442;73917;4;"2022-06-30";"Cozy Corners";"Male";"45-60";33.07
821678;"Increase Sales";"45 Days";"Pinterest";0.12;9303.99;0.56;"Los Angeles";14357;47731;1;"2022-02-13";"Cozy Corners";"Male";"45-60";30.08
196148;"Increase Sales";"45 Days";"Pinterest";0.08;9307.61;0.09;"Austin";14363;47750;1;"2022-02-04";"Cozy Corners";"Female";"25-34";30.08
974395;"Increase Sales";"45 Days";"Twitter";0.07;9310.31;1.94;"Austin";24462;73976;10;"2022-01-25";"Cozy Corners";"Female";"35-44";33.07
685457;"Increase Sales";"45 Days";"Facebook";0.08;9311.59;5.88;"Austin";24465;73985;5;"2022-04-02";"Cozy Corners";"Male";"25-34";33.07
536040;"Brand Awareness";"45 Days";"Facebook";0.07;9313.51;2.44;"Los Angeles";24469;73997;7;"2022-04-05";"Cozy Corners";"Female";"45-60";33.07
683940;"Brand Awareness";"45 Days";"Instagram";0.05;9316.46;1.34;"Austin";24475;74017;2;"2022-10-15";"Cozy Corners";"Female";"35-44";33.07
478727;"Market Expansion";"45 Days";"Instagram";0.14;9316.73;7.56;"Miami";24476;74019;7;"2022-08-21";"Cozy Corners";"Female";"25-34";33.07
110639;"Increase Sales";"45 Days";"Pinterest";0.11;9318.99;1.15;"Miami";14378;47800;1;"2022-02-18";"Cozy Corners";"Female";"45-60";30.08
748255;"Increase Sales";"45 Days";"Pinterest";0.09;9325.21;1.19;"New York";14388;47831;1;"2022-02-12";"Cozy Corners";"Female";"45-60";30.08
968215;"Brand Awareness";"45 Days";"Twitter";0.02;9328.8;5.25;"Austin";24507;74111;7;"2022-10-27";"Cozy Corners";"Male";"45-60";33.07
604192;"Product Launch";"45 Days";"Twitter";0.02;9329.01;4.16;"Los Angeles";24508;74113;6;"2022-11-01";"Cozy Corners";"Male";"45-60";33.07
337597;"Brand Awareness";"45 Days";"Twitter";0.11;9330.86;6.74;"Austin";24513;74128;5;"2022-02-04";"Cozy Corners";"Male";"18-24";33.07
246665;"Market Expansion";"45 Days";"Twitter";0.02;9332.56;5.23;"New York";24517;74139;6;"2022-11-19";"Cozy Corners";"Both";"All ages";33.07
571382;"Product Launch";"45 Days";"Facebook";0.07;9336.36;1.05;"Las Vegas";24527;74171;4;"2022-11-30";"Cozy Corners";"Female";"18-24";33.07
947035;"Increase Sales";"45 Days";"Pinterest";0.15;9337.1;0.97;"Los Angeles";14406;47891;1;"2022-11-08";"Cozy Corners";"Male";"18-24";30.08
959193;"Increase Sales";"45 Days";"Pinterest";0.05;9344.13;1.35;"Las Vegas";14417;47926;1;"2022-09-12";"Cozy Corners";"Male";"45-60";30.08
252091;"Product Launch";"45 Days";"Instagram";0.13;9344.44;4.04;"Los Angeles";24548;74232;7;"2022-09-13";"Cozy Corners";"Male";"18-24";33.07
769062;"Product Launch";"45 Days";"Pinterest";0.07;9345.89;1.16;"Austin";14420;47936;1;"2022-08-26";"Cozy Corners";"Male";"18-24";30.08
692850;"Market Expansion";"45 Days";"Twitter";0.12;9346.91;5.18;"Miami";24556;74255;2;"2022-01-17";"Cozy Corners";"Female";"18-24";33.07
600695;"Market Expansion";"45 Days";"Facebook";0.14;9352.41;0.12;"Los Angeles";24571;74300;5;"2022-02-02";"Cozy Corners";"Male";"35-44";33.07
758620;"Product Launch";"45 Days";"Instagram";0.04;9359.98;4.36;"Los Angeles";24589;74353;5;"2022-08-17";"Cozy Corners";"Both";"All ages";33.07
101862;"Brand Awareness";"45 Days";"Instagram";0.07;9361.29;1.86;"New York";24592;74361;6;"2022-06-04";"Cozy Corners";"Female";"45-60";33.07
535137;"Market Expansion";"45 Days";"Instagram";0.12;9364.64;3.92;"Las Vegas";24600;74387;6;"2022-12-29";"Cozy Corners";"Male";"45-60";33.07
946784;"Brand Awareness";"45 Days";"Pinterest";0.02;9366.32;1.26;"Austin";14451;48037;1;"2022-04-20";"Cozy Corners";"Female";"18-24";30.08
324521;"Increase Sales";"45 Days";"Twitter";0.13;9368.63;6.2;"Austin";24613;74424;2;"2022-03-16";"Cozy Corners";"Male";"35-44";33.07
216062;"Product Launch";"45 Days";"Facebook";0.11;9371.61;0.21;"New York";24622;74451;7;"2022-12-15";"Cozy Corners";"Male";"18-24";33.07
699648;"Product Launch";"45 Days";"Pinterest";0.01;9372.7;0.4;"Los Angeles";14463;48075;1;"2022-01-09";"Cozy Corners";"Both";"All ages";30.08
997411;"Product Launch";"45 Days";"Twitter";0.08;9373.3;5.91;"Austin";24627;74467;2;"2022-06-18";"Cozy Corners";"Male";"25-34";33.07
968515;"Product Launch";"45 Days";"Instagram";0.1;9377.23;2.56;"Miami";24639;74503;4;"2022-02-10";"Cozy Corners";"Male";"35-44";33.07
703542;"Product Launch";"45 Days";"Facebook";0.1;9377.4;3.68;"New York";24640;74504;5;"2022-07-03";"Cozy Corners";"Female";"18-24";33.07
702674;"Product Launch";"45 Days";"Facebook";0.14;9378.78;7.79;"New York";24643;74514;8;"2022-06-17";"Cozy Corners";"Male";"18-24";33.07
927804;"Increase Sales";"45 Days";"Pinterest";0.15;9383.79;1.22;"New York";14481;48134;1;"2022-06-29";"Cozy Corners";"Male";"25-34";30.08
652344;"Brand Awareness";"45 Days";"Instagram";0.05;9386.51;3.96;"Los Angeles";24664;74575;6;"2022-07-05";"Cozy Corners";"Female";"18-24";33.07
636806;"Product Launch";"45 Days";"Facebook";0.11;9388.15;2.93;"Las Vegas";24669;74592;9;"2022-05-03";"Cozy Corners";"Female";"25-34";33.07
697726;"Product Launch";"45 Days";"Pinterest";0.12;9392.96;0.28;"Austin";14497;48186;1;"2022-09-22";"Cozy Corners";"Female";"25-34";30.09
562171;"Market Expansion";"45 Days";"Twitter";0.05;9393.9;1.82;"Los Angeles";24686;74641;4;"2022-09-27";"Cozy Corners";"Female";"35-44";33.07
619916;"Brand Awareness";"45 Days";"Facebook";0.06;9393.98;2.08;"Las Vegas";24686;74642;10;"2022-07-30";"Cozy Corners";"Male";"25-34";33.07
119695;"Product Launch";"45 Days";"Instagram";0.09;9395.46;0.16;"Las Vegas";24692;74658;7;"2022-10-15";"Cozy Corners";"Male";"18-24";33.07
468870;"Product Launch";"45 Days";"Twitter";0.07;9395.49;0.1;"Los Angeles";24692;74658;2;"2022-07-28";"Cozy Corners";"Male";"18-24";33.07
453715;"Product Launch";"45 Days";"Facebook";0.12;9397.51;2.14;"Los Angeles";24696;74671;1;"2022-02-03";"Cozy Corners";"Both";"All ages";33.07
496793;"Market Expansion";"45 Days";"Facebook";0.13;9398.34;6.95;"Austin";24699;74680;5;"2022-02-12";"Cozy Corners";"Female";"35-44";33.07
487808;"Increase Sales";"45 Days";"Twitter";0.11;9400.08;5.53;"Los Angeles";24705;74695;8;"2022-03-06";"Cozy Corners";"Male";"25-34";33.07
988604;"Market Expansion";"45 Days";"Facebook";0.01;9400.71;4.57;"Los Angeles";24707;74702;9;"2022-09-15";"Cozy Corners";"Male";"18-24";33.07
301034;"Brand Awareness";"45 Days";"Twitter";0.02;9401.67;4.62;"New York";24710;74710;8;"2022-10-18";"Cozy Corners";"Female";"25-34";33.07
107166;"Increase Sales";"45 Days";"Twitter";0.11;9404.71;2.58;"New York";24718;74736;10;"2022-04-27";"Cozy Corners";"Both";"All ages";33.07
853118;"Market Expansion";"45 Days";"Twitter";0.11;9404.87;7.49;"Los Angeles";24719;74739;4;"2022-06-23";"Cozy Corners";"Male";"18-24";33.07
881075;"Increase Sales";"45 Days";"Instagram";0.05;9404.89;2.6;"Los Angeles";24719;74739;6;"2022-12-03";"Cozy Corners";"Male";"45-60";33.07
289100;"Increase Sales";"45 Days";"Facebook";0.11;9409.82;0.92;"Las Vegas";24732;74778;10;"2022-02-22";"Cozy Corners";"Male";"25-34";33.07
248915;"Increase Sales";"45 Days";"Twitter";0.1;9420.11;0.13;"Austin";24761;74863;8;"2022-10-15";"Cozy Corners";"Both";"All ages";33.08
893933;"Increase Sales";"45 Days";"Twitter";0.07;9425.14;1.56;"New York";24774;74902;6;"2022-04-14";"Cozy Corners";"Female";"25-34";33.08
586722;"Brand Awareness";"45 Days";"Pinterest";0.1;9428.56;1.34;"New York";14555;48376;1;"2022-10-26";"Cozy Corners";"Female";"45-60";30.09
311196;"Brand Awareness";"45 Days";"Instagram";0.05;9431.79;7.94;"Austin";24793;74957;9;"2022-09-01";"Cozy Corners";"Male";"25-34";33.08
390070;"Brand Awareness";"45 Days";"Facebook";0.1;9439.9;1.57;"Austin";24813;75017;10;"2022-01-13";"Cozy Corners";"Male";"45-60";33.08
414819;"Brand Awareness";"45 Days";"Twitter";0.11;9441.92;3.71;"Los Angeles";24817;75029;2;"2022-03-23";"Cozy Corners";"Male";"18-24";33.08
962838;"Market Expansion";"45 Days";"Twitter";0.13;9446.1;3.41;"New York";24827;75060;1;"2022-07-02";"Cozy Corners";"Male";"45-60";33.08
850441;"Product Launch";"45 Days";"Pinterest";0.02;9447.07;1.01;"New York";14583;48466;1;"2022-04-27";"Cozy Corners";"Male";"25-34";30.09
536305;"Market Expansion";"45 Days";"Instagram";0.09;9447.69;5.2;"Austin";24832;75072;2;"2022-03-16";"Cozy Corners";"Female";"25-34";33.08
623878;"Increase Sales";"45 Days";"Pinterest";0.12;9451.82;0.32;"Austin";14590;48489;1;"2022-12-09";"Cozy Corners";"Female";"18-24";30.09
527952;"Market Expansion";"45 Days";"Instagram";0.05;9454.93;4.99;"Miami";24851;75129;4;"2022-09-27";"Cozy Corners";"Male";"35-44";33.08
922657;"Brand Awareness";"45 Days";"Pinterest";0.05;9455.0;0.7;"Miami";14595;48506;1;"2022-03-23";"Cozy Corners";"Female";"25-34";30.09
538326;"Brand Awareness";"45 Days";"Pinterest";0.02;9456.97;0.22;"Austin";14598;48516;1;"2022-07-26";"Cozy Corners";"Both";"All ages";30.09
481581;"Increase Sales";"45 Days";"Pinterest";0.08;9467.02;0.45;"Los Angeles";14615;48571;1;"2022-05-30";"Cozy Corners";"Both";"All ages";30.09
885787;"Market Expansion";"45 Days";"Facebook";0.06;9469.72;5.3;"Miami";24894;75258;9;"2022-09-28";"Cozy Corners";"Male";"18-24";33.08
780268;"Increase Sales";"45 Days";"Facebook";0.04;9469.89;4.03;"Las Vegas";24895;75260;7;"2022-04-03";"Cozy Corners";"Male";"25-34";33.08
521178;"Product Launch";"45 Days";"Facebook";0.07;9473.73;1.51;"New York";24905;75291;5;"2022-06-03";"Cozy Corners";"Male";"45-60";33.08
435983;"Brand Awareness";"45 Days";"Facebook";0.15;9474.08;2.6;"Las Vegas";24906;75292;7;"2022-01-04";"Cozy Corners";"Female";"35-44";33.08
897146;"Brand Awareness";"45 Days";"Facebook";0.09;9477.06;7.59;"New York";24915;75319;10;"2022-03-26";"Cozy Corners";"Male";"45-60";33.08
306355;"Brand Awareness";"45 Days";"Pinterest";0.11;9480.39;0.97;"Austin";14638;48646;1;"2022-05-01";"Cozy Corners";"Female";"25-34";30.09
591594;"Increase Sales";"45 Days";"Instagram";0.1;9481.48;6.03;"New York";24926;75351;1;"2022-04-02";"Cozy Corners";"Male";"18-24";33.08
684991;"Market Expansion";"45 Days";"Facebook";0.13;9482.22;2.02;"Austin";24928;75357;1;"2022-06-17";"Cozy Corners";"Female";"18-24";33.08
839231;"Product Launch";"45 Days";"Facebook";0.14;9486.68;1.52;"Miami";24941;75395;4;"2022-09-01";"Cozy Corners";"Female";"35-44";33.08
807840;"Brand Awareness";"45 Days";"Instagram";0.07;9489.37;7.91;"Austin";24950;75422;8;"2022-11-29";"Cozy Corners";"Female";"35-44";33.08
144971;"Brand Awareness";"45 Days";"Instagram";0.13;9493.02;4.29;"Las Vegas";24959;75449;1;"2022-10-28";"Cozy Corners";"Female";"45-60";33.08
110837;"Increase Sales";"45 Days";"Instagram";0.09;9493.05;1.72;"Las Vegas";24959;75450;1;"2022-04-26";"Cozy Corners";"Female";"35-44";33.08
636238;"Brand Awareness";"45 Days";"Pinterest";0.05;9495.34;0.77;"Austin";14663;48726;1;"2022-12-23";"Cozy Corners";"Both";"All ages";30.09
227129;"Product Launch";"45 Days";"Instagram";0.03;9495.62;4.37;"Los Angeles";24967;75471;4;"2022-12-10";"Cozy Corners";"Male";"25-34";33.08
478153;"Increase Sales";"45 Days";"Twitter";0.12;9500.77;7.85;"Los Angeles";24982;75517;3;"2022-06-03";"Cozy Corners";"Female";"25-34";33.08
199647;"Increase Sales";"45 Days";"Pinterest";0.13;9503.86;0.25;"New York";14677;48773;1;"2022-01-08";"Cozy Corners";"Both";"All ages";30.09
633904;"Market Expansion";"45 Days";"Instagram";0.06;9503.95;5.59;"Las Vegas";24991;75543;3;"2022-02-02";"Cozy Corners";"Male";"45-60";33.08
706813;"Market Expansion";"45 Days";"Instagram";0.04;9505.27;2.85;"Las Vegas";24994;75554;5;"2022-10-15";"Cozy Corners";"Female";"25-34";33.08
483476;"Increase Sales";"45 Days";"Facebook";0.14;9507.11;7.45;"New York";24998;75565;3;"2022-06-06";"Cozy Corners";"Female";"18-24";33.08
457525;"Product Launch";"45 Days";"Instagram";0.03;9511.4;0.17;"Miami";25012;75607;2;"2022-09-07";"Cozy Corners";"Male";"45-60";33.08
607963;"Product Launch";"45 Days";"Instagram";0.12;9511.81;0.95;"Los Angeles";25013;75610;3;"2022-12-01";"Cozy Corners";"Female";"25-34";33.08
511040;"Increase Sales";"45 Days";"Instagram";0.04;9512.66;7.08;"Los Angeles";25014;75613;1;"2022-04-04";"Cozy Corners";"Female";"45-60";33.08
334622;"Increase Sales";"45 Days";"Facebook";0.03;9514.91;7.27;"Austin";25021;75631;6;"2022-06-30";"Cozy Corners";"Female";"35-44";33.08
746238;"Brand Awareness";"45 Days";"Facebook";0.08;9516.96;1.95;"New York";25026;75647;1;"2022-11-16";"Cozy Corners";"Male";"18-24";33.08
264718;"Increase Sales";"45 Days";"Instagram";0.1;9517.55;1.36;"Miami";25027;75652;2;"2022-05-14";"Cozy Corners";"Female";"18-24";33.08
309074;"Market Expansion";"45 Days";"Twitter";0.03;9519.12;1.04;"Las Vegas";25032;75665;2;"2022-04-27";"Cozy Corners";"Male";"35-44";33.08
143967;"Increase Sales";"45 Days";"Instagram";0.12;9520.06;3.23;"Miami";25034;75672;6;"2022-12-14";"Cozy Corners";"Male";"25-34";33.08
756889;"Increase Sales";"45 Days";"Pinterest";0.06;9520.21;0.12;"New York";14703;48858;1;"2022-03-26";"Cozy Corners";"Both";"All ages";30.09
569054;"Product Launch";"45 Days";"Pinterest";0.07;9520.55;0.52;"Los Angeles";14704;48859;1;"2022-11-22";"Cozy Corners";"Male";"35-44";30.09
163447;"Brand Awareness";"45 Days";"Twitter";0.14;9524.76;3.3;"Miami";25048;75713;7;"2022-03-16";"Cozy Corners";"Male";"45-60";33.08
135643;"Increase Sales";"45 Days";"Instagram";0.02;9527.23;3.14;"Austin";25054;75730;8;"2022-05-30";"Cozy Corners";"Male";"45-60";33.08
855832;"Brand Awareness";"45 Days";"Facebook";0.12;9533.47;7.44;"Miami";25073;75788;6;"2022-01-24";"Cozy Corners";"Female";"25-34";33.08
531567;"Market Expansion";"45 Days";"Instagram";0.05;9534.93;6.47;"New York";25077;75799;10;"2022-07-01";"Cozy Corners";"Female";"25-34";33.08
585042;"Brand Awareness";"45 Days";"Pinterest";0.13;9540.15;0.06;"Los Angeles";14736;48963;1;"2022-12-02";"Cozy Corners";"Female";"35-44";30.1
843672;"Market Expansion";"45 Days";"Instagram";0.13;9540.78;2.96;"Miami";25092;75843;1;"2022-01-14";"Cozy Corners";"Male";"25-34";33.08
672662;"Brand Awareness";"45 Days";"Pinterest";0.08;9542.66;0.9;"New York";14741;48980;1;"2022-11-13";"Cozy Corners";"Female";"25-34";30.1
447204;"Brand Awareness";"45 Days";"Twitter";0.11;9547.98;3.94;"Las Vegas";25114;75909;5;"2022-11-08";"Cozy Corners";"Male";"25-34";33.08
494352;"Brand Awareness";"45 Days";"Instagram";0.05;9548.18;7.43;"Los Angeles";25115;75912;4;"2022-07-27";"Cozy Corners";"Male";"18-24";33.08
902008;"Increase Sales";"45 Days";"Instagram";0.05;9550.53;0.95;"Austin";25122;75931;4;"2022-03-24";"Cozy Corners";"Both";"All ages";33.09
579528;"Brand Awareness";"45 Days";"Instagram";0.07;9552.26;0.86;"Austin";25127;75946;9;"2022-03-23";"Cozy Corners";"Both";"All ages";33.09
823487;"Product Launch";"45 Days";"Instagram";0.15;9557.13;2.94;"Las Vegas";25142;75991;6;"2022-06-11";"Cozy Corners";"Male";"45-60";33.09
405170;"Product Launch";"45 Days";"Twitter";0.08;9558.98;5.81;"New York";25148;76008;4;"2022-03-04";"Cozy Corners";"Female";"25-34";33.09
228811;"Product Launch";"45 Days";"Pinterest";0.02;9559.12;0.29;"Los Angeles";14770;49074;1;"2022-04-18";"Cozy Corners";"Female";"45-60";30.1
204622;"Brand Awareness";"45 Days";"Facebook";0.01;9560.5;0.67;"Miami";25151;76019;6;"2022-11-18";"Cozy Corners";"Male";"45-60";33.09
496346;"Increase Sales";"45 Days";"Twitter";0.14;9567.96;7.45;"Austin";25170;76073;4;"2022-08-28";"Cozy Corners";"Female";"45-60";33.09
518626;"Brand Awareness";"45 Days";"Instagram";0.08;9570.07;1.16;"Austin";25175;76088;9;"2022-12-13";"Cozy Corners";"Female";"35-44";33.09
260024;"Product Launch";"45 Days";"Pinterest";0.06;9572.12;0.8;"Austin";14789;49138;1;"2022-09-03";"Cozy Corners";"Male";"25-34";30.1
177129;"Brand Awareness";"45 Days";"Twitter";0.06;9575.48;7.05;"Los Angeles";25190;76134;2;"2022-09-21";"Cozy Corners";"Male";"25-34";33.09
825925;"Market Expansion";"45 Days";"Instagram";0.08;9576.49;5.54;"Miami";25192;76140;6;"2022-04-09";"Cozy Corners";"Male";"45-60";33.09
516460;"Brand Awareness";"45 Days";"Twitter";0.13;9582.9;7.14;"Austin";25208;76188;5;"2022-12-02";"Cozy Corners";"Male";"25-34";33.09
167775;"Brand Awareness";"45 Days";"Facebook";0.04;9585.99;5.04;"Las Vegas";25215;76209;2;"2022-10-02";"Cozy Corners";"Female";"18-24";33.09
104967;"Product Launch";"45 Days";"Twitter";0.11;9587.46;3.33;"Los Angeles";25219;76221;10;"2022-08-21";"Cozy Corners";"Female";"35-44";33.09
309829;"Brand Awareness";"45 Days";"Pinterest";0.11;9589.83;0.36;"Los Angeles";14814;49221;1;"2022-08-26";"Cozy Corners";"Female";"35-44";30.1
366634;"Increase Sales";"45 Days";"Twitter";0.12;9591.74;4.12;"New York";25228;76247;10;"2022-04-17";"Cozy Corners";"Both";"All ages";33.09
457206;"Product Launch";"45 Days";"Instagram";0.03;9592.57;1.3;"New York";25232;76257;8;"2022-09-09";"Cozy Corners";"Female";"18-24";33.09
710356;"Product Launch";"45 Days";"Pinterest";0.07;9593.23;0.98;"New York";14821;49240;1;"2022-07-16";"Cozy Corners";"Male";"35-44";30.1
219517;"Increase Sales";"45 Days";"Facebook";0.11;9594.05;4.92;"Los Angeles";25237;76273;6;"2022-11-27";"Cozy Corners";"Female";"18-24";33.09
523838;"Brand Awareness";"45 Days";"Facebook";0.06;9595.39;0.03;"Las Vegas";25241;76284;6;"2022-05-01";"Cozy Corners";"Female";"18-24";33.09
104519;"Product Launch";"45 Days";"Pinterest";0.02;9595.83;0.44;"Austin";14825;49256;1;"2022-01-17";"Cozy Corners";"Male";"35-44";30.1
970571;"Brand Awareness";"45 Days";"Facebook";0.04;9604.62;6.31;"Austin";25267;76362;10;"2022-04-05";"Cozy Corners";"Female";"45-60";33.09
732116;"Market Expansion";"45 Days";"Instagram";0.03;9607.16;6.38;"Las Vegas";25275;76386;3;"2022-05-17";"Cozy Corners";"Male";"45-60";33.09
370248;"Brand Awareness";"45 Days";"Instagram";0.06;9610.04;5.85;"New York";25283;76409;6;"2022-03-10";"Cozy Corners";"Female";"18-24";33.09
315969;"Brand Awareness";"45 Days";"Instagram";0.02;9612.94;3.7;"Miami";25292;76435;9;"2022-10-13";"Cozy Corners";"Female";"18-24";33.09
210157;"Brand Awareness";"45 Days";"Facebook";0.13;9613.76;2.78;"Las Vegas";25294;76441;4;"2022-03-04";"Cozy Corners";"Female";"35-44";33.09
621783;"Product Launch";"45 Days";"Facebook";0.07;9614.45;2.76;"New York";25296;76447;6;"2022-04-01";"Cozy Corners";"Male";"45-60";33.09
304427;"Brand Awareness";"45 Days";"Facebook";0.08;9618.01;3.31;"Las Vegas";25306;76477;10;"2022-01-19";"Cozy Corners";"Male";"18-24";33.09
604012;"Product Launch";"45 Days";"Pinterest";0.1;9619.39;0.28;"Austin";14865;49384;1;"2022-11-06";"Cozy Corners";"Male";"45-60";30.1
421057;"Increase Sales";"45 Days";"Pinterest";0.05;9620.02;1.15;"Miami";14865;49386;1;"2022-04-04";"Cozy Corners";"Male";"25-34";30.1
548507;"Market Expansion";"45 Days";"Instagram";0.05;9623.06;0.96;"Austin";25320;76520;8;"2022-03-24";"Cozy Corners";"Female";"45-60";33.09
